0.497322 0.774664 0.0179729 -0.0367936
0.512816 0.579289 0.017237 0.261505
0.524401 0.774161 0.0224671 -0.0256914
0.539885 0.968953 0.0219533 -0.311202
0.559264 0.773526 0.0157293 -0.0116771
0.574734 0.968419 0.0154957 -0.299356
0.594103 1.16332 0.00950861 -0.587112
0.617369 1.3583 -0.00223362 -0.876785
0.644535 1.16321 -0.0197693 -0.584805
0.667799 1.35861 -0.0314654 -0.883649
0.694971 1.55414 -0.0491384 -1.18606
0.726054 1.35969 -0.0728595 -0.909171
0.753248 1.55572 -0.0910429 -1.22384
0.784362 1.36188 -0.11552 -0.961011
0.8116 1.16848 -0.13474 -0.706738
0.83497 0.975459 -0.148875 -0.45932
0.854479 1.17234 -0.158061 -0.794979
0.877925 0.979697 -0.173961 -0.555897
0.897519 0.787389 -0.185079 -0.322676
0.913267 0.595318 -0.191532 -0.093593
0.925174 0.792596 -0.193404 -0.440065
0.941025 0.600661 -0.202205 -0.214038
0.953039 0.408918 -0.206486 0.00867377
0.961217 0.60631 -0.206312 -0.341402
-0.0397516 0.0173076 -0.0107423 0.0169846
-0.0394054 -0.177659 -0.0104026 0.306259
-0.0429586 0.01761 -0.00427746 0.0103135
-0.0426064 0.212793 -0.00407118 -0.283716
-0.0383505 0.407973 -0.0097455 -0.57768
-0.0301911 0.212989 -0.0212991 -0.288083
-0.0259313 0.018177 -0.0270608 -0.00219307
-0.0255678 0.213676 -0.0271046 -0.30329
-0.0212942 0.018951 -0.0331704 -0.0192767
-0.0209152 0.214533 -0.033556 -0.322238
-0.0166246 0.410116 -0.0400007 -0.625311
-0.00842225 0.215574 -0.0525069 -0.34549
-0.00411076 0.0212372 -0.0594167 -0.0698156
-0.00368601 -0.172985 -0.0608131 0.203545
-0.00714571 0.0229517 -0.0567421 -0.107684
-0.00668668 -0.171313 -0.0588958 0.166571
-0.0101129 0.0246003 -0.0555644 -0.144095
-0.00962093 -0.169684 -0.0584463 0.130553
-0.0130146 -0.363922 -0.0558353 0.40424
-0.020293 -0.168054 -0.0477505 0.0944892
-0.0236541 -0.362461 -0.0458607 0.371733
-0.0309033 -0.166718 -0.038426 0.0649495
-0.0342377 0.0289331 -0.037127 -0.239605
-0.033659 -0.165639 -0.0419191 0.0411395
-0.0369718 -0.360136 -0.0410964 0.320307
-0.0441745 -0.554649 -0.0346902 0.599752
-0.0552675 -0.359059 -0.0226952 0.296347
-0.0624487 -0.163621 -0.0167682 -0.00340608
-0.0657211 -0.358499 -0.0168363 0.283939
-0.0728911 -0.163141 -0.0111576 -0.0140056
-0.0761539 0.0321392 -0.0114377 -0.310188
-0.0755112 -0.162818 -0.0176414 -0.0211339
-0.0787675 0.0325525 -0.0180641 -0.31933
-0.0781165 -0.162308 -0.0244507 -0.0323984
-0.0813626 -0.357071 -0.0250987 0.252471
-0.088504 -0.161599 -0.0200493 -0.0480218
-0.091736 -0.356428 -0.0210097 0.238269
-0.0988646 -0.161012 -0.0162443 -0.0609667
-0.102085 -0.355898 -0.0174637 0.226547
-0.109203 -0.550766 -0.0129327 0.513671
-0.120218 -0.355464 -0.00265931 0.21694
-0.127327 -0.160304 0.0016795 -0.0765802
-0.130533 0.0347935 0.000147895 -0.368733
-0.129838 -0.160331 -0.00722676 -0.0760032
-0.133044 0.0348943 -0.00874682 -0.370957
-0.132346 -0.160102 -0.016166 -0.0810452
-0.135548 0.0352476 -0.0177869 -0.378784
-0.134843 -0.159617 -0.0253626 -0.0917623
-0.138036 0.0358588 -0.0271978 -0.392338
-0.137319 -0.158867 -0.0350446 -0.108353
-0.140496 -0.35347 -0.0372116 0.173071
-0.147565 -0.157835 -0.0337502 -0.131115
-0.150722 0.0377535 -0.0363725 -0.434252
-0.149967 0.233371 -0.0450575 -0.738175
-0.1453 0.0388993 -0.059821 -0.460006
-0.144522 -0.155328 -0.0690211 -0.186762
-0.147628 0.0407097 -0.0727564 -0.500396
-0.146814 -0.153315 -0.0827643 -0.2315
-0.14988 -0.347163 -0.0873943 0.0339718
-0.156823 -0.54093 -0.0867149 0.297852
-0.167642 -0.344686 -0.0807578 -0.0208705
-0.174536 -0.538562 -0.0811752 0.245279
-0.185307 -0.732437 -0.0762696 0.511294
-0.199956 -0.536328 -0.0660438 0.195585
-0.210682 -0.730446 -0.0621321 0.466724
-0.225291 -0.924638 -0.0527976 0.739194
-0.243784 -0.728828 -0.0380137 0.430374
-0.258361 -0.533189 -0.0294062 0.125954
-0.269024 -0.337658 -0.0268871 -0.175859
-0.275778 -0.142162 -0.0304043 -0.476902
-0.278621 -0.336842 -0.0399423 -0.193954
-0.285358 -0.141172 -0.0438214 -0.498965
-0.288181 -0.33565 -0.0538007 -0.220408
-0.294894 -0.529963 -0.0582089 0.0548305
-0.305493 -0.724204 -0.0571123 0.328595
-0.319977 -0.528318 -0.0505404 0.0184623
-0.330544 -0.332509 -0.0501711 -0.289729
-0.337194 -0.526881 -0.0559657 -0.0132817
-0.347732 -0.721157 -0.0562313 0.261232
-0.362155 -0.915433 -0.0510067 0.535662
-0.380463 -1.1098 -0.0402935 0.811847
-0.402659 -0.914152 -0.0240565 0.506767
-0.420942 -0.7187 -0.0139212 0.206601
-0.435316 -0.91362 -0.0097892 0.49486
-0.453589 -0.718361 0.000107995 0.199108
-0.467956 -0.913485 0.00409016 0.491825
-0.486226 -0.718421 0.0139267 0.200434
-0.500594 -0.5235 0.0179353 -0.0878235
-0.511064 -0.32864 0.0161789 -0.374794
-0.517637 -0.133752 0.00868298 -0.662332
-0.520312 0.0612484 -0.00456367 -0.952269
-0.519087 -0.133812 -0.023609 -0.661023
-0.521763 -0.328597 -0.0368295 -0.375866
-0.528335 -0.523178 -0.0443468 -0.0950198
-0.538799 -0.717637 -0.0462472 0.183349
-0.553151 -0.521885 -0.0425803 -0.123558
-0.563589 -0.716371 -0.0450514 0.155394
-0.577917 -0.520634 -0.0419435 -0.151155
-0.588329 -0.715131 -0.0449666 0.128006
-0.602632 -0.909581 -0.0424065 0.406171
-0.620824 -0.713884 -0.0342831 0.100426
-0.635101 -0.908499 -0.0322746 0.382098
-0.653271 -0.712934 -0.0246326 0.0794164
-0.66753 -0.517467 -0.0230443 -0.220935
-0.677879 -0.322024 -0.027463 -0.520797
-0.68432 -0.516749 -0.0378789 -0.236893
-0.694655 -0.71131 -0.0426168 0.0436049
-0.708881 -0.515603 -0.0417447 -0.262214
-0.719193 -0.710105 -0.046989 0.0170158
-0.733395 -0.514342 -0.0466487 -0.290115
-0.743682 -0.708769 -0.052451 -0.0125014
-0.757857 -0.903101 -0.052701 0.263182
-0.775919 -0.707268 -0.0474373 -0.0456464
-0.790065 -0.511499 -0.0483503 -0.352911
-0.800295 -0.315724 -0.0554085 -0.660439
-0.806609 -0.510033 -0.0686173 -0.385705
-0.81681 -0.704117 -0.0763314 -0.115422
-0.830892 -0.898067 -0.0786398 0.152237
-0.848853 -0.701912 -0.0755951 -0.164183
-0.862892 -0.895875 -0.0788787 0.103727
-0.880809 -1.08978 -0.0768042 0.370519
-0.902605 -0.893659 -0.0693938 0.0546412
-0.920478 -1.08772 -0.068301 0.324648
-0.942232 -1.28181 -0.061808 0.595034
-0.967869 -1.47601 -0.0499074 0.867625
-0.997389 -1.28025 -0.0325549 0.559678
-1.02299 -1.08468 -0.0213613 0.256918
-1.04469 -0.889264 -0.0162229 -0.0424249
-1.06247 -1.08415 -0.0170714 0.245096
-1.08416 -0.888788 -0.0121695 -0.0529227
-1.10193 -1.08373 -0.013228 0.235896
-1.12361 -0.888425 -0.00851006 -0.06093
-1.14137 -1.08342 -0.00972866 0.229056
-1.16304 -1.27841 -0.00514754 0.518654
-1.18861 -1.08321 0.00522555 0.224354
-1.21028 -1.27841 0.00971262 0.51868
-1.23584 -1.08342 0.0200862 0.229074
-1.25751 -0.888595 0.0246677 -0.0572062
-1.27528 -1.08406 0.0235236 0.243156
-1.29697 -0.889283 0.0283867 -0.0420148
-1.31475 -0.69458 0.0275464 -0.325608
-1.32864 -0.890083 0.0210343 -0.0243669
-1.34644 -1.0855 0.0205469 0.274878
-1.36815 -0.890677 0.0260445 -0.0112546
-1.38597 -1.08616 0.0258194 0.289531
-1.40769 -0.891418 0.03161 0.00510127
-1.42552 -1.08698 0.031712 0.307588
-1.44726 -1.28254 0.0378638 0.610101
-1.47291 -1.08797 0.0500658 0.32958
-1.49467 -0.89359 0.0566574 0.0530961
-1.51254 -0.699325 0.0577193 -0.221187
-1.52653 -0.505073 0.0532956 -0.495118
-1.53663 -0.700905 0.0433932 -0.186127
-1.55065 -0.89662 0.0396706 0.119923
-1.56858 -1.09229 0.0420691 0.424853
-1.59042 -1.28798 0.0505662 0.730496
-1.61618 -1.48376 0.0651761 1.03865
-1.64586 -1.67969 0.0859492 1.35107
-1.67945 -1.48574 0.112971 1.08646
-1.70917 -1.68216 0.1347 1.41235
-1.74281 -1.48894 0.162947 1.16463
-1.77259 -1.29627 0.186239 0.927147
-1.79852 -1.10408 0.204782 0.698292
-0.0440161 0.00269872 -0.0459709 0.0477944
-0.0439621 0.198449 -0.045015 -0.259031
-0.0399932 0.00399731 -0.0501957 0.0191206
-0.0399132 0.199802 -0.0498133 -0.288968
-0.0359172 0.00542432 -0.0555926 -0.012402
-0.0358087 0.201298 -0.0558406 -0.322094
-0.0317827 0.0070135 -0.0622825 -0.0475305
-0.0316425 0.202971 -0.0632331 -0.359196
-0.027583 0.00880195 -0.070417 -0.0871027
-0.027407 -0.185244 -0.0721591 0.182559
-0.0311119 -0.379263 -0.0685079 0.451634
-0.0386971 -0.573353 -0.0594752 0.72196
-0.0501642 -0.37746 -0.045036 0.411166
-0.0577134 -0.18173 -0.0368127 0.104632
-0.061348 -0.376306 -0.0347201 0.385477
-0.0688741 -0.180708 -0.0270106 0.0820522
-0.0724883 -0.375433 -0.0253695 0.366092
-0.0799969 -0.17996 -0.0180477 0.0655192
-0.0835961 -0.374818 -0.0167373 0.352454
-0.0910925 -0.179462 -0.0096882 0.0545405
-0.0946817 -0.374444 -0.00859739 0.344151
-0.102171 -0.179201 -0.00171437 0.0487695
-0.105755 -0.374298 -0.00073898 0.340911
-0.113241 -0.179166 0.00607924 0.0479951
-0.116824 0.0158684 0.00703914 -0.242764
-0.116507 0.210889 0.00218387 -0.533218
-0.112289 0.0157365 -0.00848049 -0.239848
-0.111974 -0.179263 -0.0132774 0.0501483
-0.115559 0.0160465 -0.0122745 -0.246694
-0.115238 -0.178898 -0.0172084 0.0420921
-0.118816 -0.373769 -0.0163665 0.329296
-0.126292 -0.178418 -0.00978058 0.0314975
-0.12986 0.0168429 -0.00915064 -0.264255
-0.129523 -0.178147 -0.0144357 0.0255275
-0.133086 -0.373059 -0.0139252 0.313621
-0.140547 -0.177742 -0.00765277 0.0165793
-0.144102 -0.372753 -0.00732118 0.306838
-0.151557 -0.177528 -0.00118442 0.0118551
-0.155108 -0.372633 -0.000947323 0.304164
-0.16256 -0.177497 0.00513596 0.0111825
-0.16611 -0.372692 0.00535961 0.305481
-0.173564 -0.177647 0.0114692 0.0144937
-0.177117 -0.372932 0.0117591 0.310773
-0.184576 -0.568219 0.0179746 0.607141
-0.19594 -0.373353 0.0301174 0.320174
-0.203407 -0.178673 0.0365209 0.0371385
-0.206981 -0.374299 0.0372636 0.341117
-0.214467 -0.179726 0.044086 0.0604136
-0.218061 0.0147367 0.0452942 -0.21804
-0.217767 0.209183 0.0409334 -0.496099
-0.213583 0.403704 0.0310115 -0.775605
-0.205509 0.20817 0.0154994 -0.473329
-0.201345 0.0128326 0.00603278 -0.175801
-0.201089 -0.182375 0.00251675 0.118779
-0.204736 -0.377533 0.00489232 0.412254
-0.212287 -0.182481 0.0131374 0.121118
-0.215936 -0.377789 0.0155598 0.417916
-0.223492 -0.182891 0.0239181 0.130179
-0.22715 0.0118808 0.0265217 -0.154863
-0.226912 0.206613 0.0234244 -0.439062
-0.22278 0.0111677 0.0146432 -0.139088
-0.222557 0.206077 0.0118614 -0.427116
-0.218435 0.0107889 0.00331909 -0.130717
-0.21822 -0.18438 0.000704743 0.163011
-0.221907 0.0107314 0.00396496 -0.12945
-0.221693 -0.184447 0.00137596 0.164481
-0.225381 0.0106551 0.00466559 -0.127767
-0.225168 0.20571 0.00211025 -0.418974
-0.221054 0.0105582 -0.00626924 -0.125627
-0.220843 -0.184473 -0.00878178 0.165072
-0.224532 0.0107731 -0.00548035 -0.130369
-0.224317 0.205973 -0.00808772 -0.424776
-0.220198 0.0109667 -0.0165832 -0.134653
-0.219978 -0.183914 -0.0192763 0.152752
-0.223656 0.0114787 -0.0162213 -0.145949
-0.223427 -0.183407 -0.0191402 0.141572
-0.227095 -0.37825 -0.0163088 0.428156
-0.23466 -0.573137 -0.00774568 0.715653
-0.246123 -0.377909 0.00656738 0.420542
-0.253681 -0.182881 0.0149782 0.129937
-0.257339 0.0120237 0.017577 -0.157983
-0.257098 -0.183345 0.0144173 0.140193
-0.260765 -0.378671 0.0172212 0.437389
-0.268338 -0.183797 0.025969 0.150184
-0.272014 0.0109438 0.0289726 -0.134194
-0.271795 -0.184581 0.0262887 0.167486
-0.275487 0.0101551 0.0296385 -0.116789
-0.275284 -0.185379 0.0273027 0.185096
-0.278992 0.00934214 0.0310046 -0.0988507
-0.278805 -0.18621 0.0290276 0.203451
-0.282529 -0.381735 0.0330966 0.505147
-0.290164 -0.187095 0.0431996 0.223075
-0.293906 0.0073841 0.0476611 -0.055674
-0.293758 -0.188388 0.0465476 0.251657
-0.297526 0.00603974 0.0515807 -0.0259879
-0.297405 0.200385 0.051061 -0.301961
-0.293397 0.00457439 0.0450218 0.00637842
-0.293306 0.199023 0.0451493 -0.271767
-0.289325 0.00328656 0.039714 0.0348078
-0.289259 0.197817 0.0404101 -0.245085
-0.285303 0.392339 0.0355084 -0.524753
-0.277456 0.196736 0.0250134 -0.221096
-0.273522 0.391492 0.0205915 -0.505785
-0.265692 0.586318 0.0104758 -0.791908
-0.253965 0.391053 -0.00536238 -0.495948
-0.246144 0.196007 -0.0152813 -0.20496
-0.242224 0.00110737 -0.0193805 0.0828638
-0.242202 0.196502 -0.0177233 -0.21587
-0.238272 0.391872 -0.0220407 -0.514091
-0.230435 0.197068 -0.0323225 -0.228434
-0.226493 0.392636 -0.0368912 -0.531135
-0.21864 0.198052 -0.0475139 -0.250301
-0.214679 0.00363984 -0.0525199 0.0270248
-0.214607 0.199474 -0.0519794 -0.281755
-0.210617 0.00513062 -0.0576145 -0.00590881
-0.210515 -0.18912 -0.0577327 0.268054
-0.214297 0.00677656 -0.0523716 -0.0422649
-0.214161 -0.187557 -0.0532169 0.233445
-0.217912 0.00828354 -0.048548 -0.0755377
-0.217747 -0.18611 -0.0500587 0.201442
-0.221469 0.00969079 -0.0460299 -0.106603
-0.221275 -0.184742 -0.0481619 0.17121
-0.22497 0.0110347 -0.0447377 -0.136269
-0.224749 -0.183419 -0.0474631 0.141971
-0.228418 0.0123496 -0.0446237 -0.1653
-0.228171 -0.182106 -0.0479297 0.112978
-0.231813 0.0136687 -0.0456702 -0.194433
-0.23154 -0.180771 -0.0495588 0.0835005
-0.235155 0.0150248 -0.0478888 -0.224397
-0.234854 0.210797 -0.0523767 -0.531793
-0.230638 0.0164497 -0.0630126 -0.256063
-0.23031 -0.177719 -0.0681339 0.0160977
-0.233864 0.0183109 -0.0678119 -0.29728
-0.233498 -0.175782 -0.0737575 -0.0267313
-0.237013 0.0203158 -0.0742922 -0.341744
-0.236607 -0.173675 -0.081127 -0.073382
-0.24008 -0.367546 -0.0825947 0.192643
-0.247431 -0.171345 -0.0787418 -0.12491
-0.250858 -0.365256 -0.08124 0.141929
-0.258163 -0.559126 -0.0784014 0.407917
-0.269346 -0.362985 -0.0702431 0.0915824
-0.276606 -0.16693 -0.0684115 -0.222409
-0.279944 0.0290993 -0.0728596 -0.535863
-0.279362 -0.164927 -0.0835769 -0.266998
-0.282661 -0.358763 -0.0889169 -0.00180225
-0.289836 -0.552504 -0.0889529 0.261555
-0.300886 -0.746251 -0.0837218 0.524909
-0.315811 -0.550057 -0.0732236 0.207063
-0.326812 -0.74406 -0.0690824 0.475779
-0.341693 -0.938142 -0.0595668 0.745913
-0.360456 -0.742251 -0.0446485 0.435095
-0.375301 -0.546526 -0.0359466 0.128679
-0.386232 -0.741115 -0.0333731 0.409808
-0.401054 -0.545536 -0.0251769 0.106793
-0.411965 -0.350063 -0.0230411 -0.193726
-0.418966 -0.544847 -0.0269156 0.0916006
-0.429863 -0.739573 -0.0250836 0.375672
-0.444655 -0.93433 -0.0175701 0.660341
-0.463341 -0.738968 -0.0043633 0.362178
-0.478121 -0.543785 0.00288026 0.0681225
-0.488996 -0.348704 0.00424271 -0.22365
-0.49597 -0.543886 -0.000230299 0.0703679
-0.506848 -0.348761 0.00117706 -0.222388
-0.513823 -0.5439 -0.00327069 0.0706663
-0.524701 -0.348731 -0.00185737 -0.223047
-0.531676 -0.153583 -0.0063183 -0.516315
-0.534748 -0.348615 -0.0166446 -0.22563
-0.54172 -0.153259 -0.0211572 -0.523516
-0.544785 0.0421538 -0.0316275 -0.82279
-0.543942 -0.152521 -0.0480833 -0.54022
-0.546992 -0.346936 -0.0588877 -0.263067
-0.553931 -0.54117 -0.0641491 0.0104762
-0.564754 -0.735316 -0.0639395 0.28225
-0.579461 -0.539343 -0.0582945 -0.0298946
-0.590248 -0.733583 -0.0588924 0.243841
-0.604919 -0.537671 -0.0540156 -0.0668212
-0.615673 -0.341818 -0.055352 -0.376045
-0.622509 -0.536112 -0.0628729 -0.101316
-0.633231 -0.730279 -0.0648993 0.170887
-0.647837 -0.534291 -0.0614815 -0.141543
-0.658523 -0.728481 -0.0643124 0.131127
-0.673092 -0.922626 -0.0616898 0.402847
-0.691545 -0.726686 -0.0536329 0.0913708
-0.706079 -0.920999 -0.0518055 0.366662
-0.724499 -0.725181 -0.0444722 0.0581044
-0.739002 -0.529451 -0.0433102 -0.248271
-0.749591 -0.723928 -0.0482756 0.030442
-0.76407 -0.918326 -0.0476667 0.307511
-0.782436 -1.11274 -0.0415165 0.584789
-0.804691 -0.917059 -0.0298208 0.279322
-0.823032 -0.721525 -0.0242343 -0.0226154
-0.837463 -0.916291 -0.0246866 0.262324
-0.855789 -0.720825 -0.0194401 -0.0380421
-0.870205 -0.52543 -0.020201 -0.336795
-0.880714 -0.720259 -0.0269369 -0.0505498
-0.895119 -0.914984 -0.0279479 0.233514
-0.913418 -0.719474 -0.0232776 -0.0678519
-0.927808 -0.914255 -0.0246346 0.217397
-0.946093 -1.10902 -0.0202867 0.502208
-0.968273 -0.913614 -0.0102425 0.203202
-0.00370633 0.0129648 0.0447048 0.0199278
-0.00344703 0.207418 0.0451034 -0.258322
0.000701331 0.0116822 0.039937 0.0482393
0.000934975 0.206209 0.0409017 -0.231581
0.00505916 0.400724 0.0362701 -0.511086
0.0130736 0.20511 0.0260484 -0.207198
0.0171758 0.0096256 0.0219045 0.0935869
0.0173684 0.204427 0.0237762 -0.192105
0.0214569 0.00897299 0.0199341 0.107982
0.0216364 0.203804 0.0220937 -0.178346
0.0257124 0.398603 0.0185268 -0.463978
0.0336845 0.203224 0.00924725 -0.165513
0.037749 0.00797073 0.00593699 0.130072
0.0379084 -0.187236 0.00853844 0.424623
0.0341637 0.0077642 0.0170309 0.134643
0.0343189 0.202638 0.0197238 -0.152618
0.0383717 0.397472 0.0166714 -0.439014
0.0463211 0.202118 0.00789111 -0.141123
0.0503635 0.397126 0.00506866 -0.431306
0.058306 0.201933 -0.00355745 -0.137029
0.0623447 0.00686217 -0.00629804 0.154529
0.0624819 -0.188169 -0.00320746 0.445219
0.0587186 0.00699814 0.00569692 0.151526
0.0588585 -0.188205 0.00872744 0.446001
0.0550944 0.00679248 0.0176475 0.156082
0.0552303 -0.188578 0.0207691 0.45428
0.0514587 0.00624457 0.0298547 0.168215
0.0515836 0.200927 0.033219 -0.114902
0.0556021 0.00534495 0.030921 0.188073
0.055709 0.200011 0.0346824 -0.0946972
0.0597093 0.394619 0.0327885 -0.376239
0.0676017 0.199047 0.0252637 -0.073401
0.0715826 0.393798 0.0237957 -0.358007
0.0794586 0.198346 0.0166355 -0.057917
0.0834255 0.00298971 0.0154772 0.239968
0.0834853 0.197887 0.0202765 -0.0477933
0.087443 0.392713 0.0193207 -0.33401
0.0952973 0.197321 0.0126405 -0.0352979
0.0992437 0.00202016 0.0119345 0.261346
0.0992841 0.19697 0.0171614 -0.0275486
0.103224 0.391841 0.0166105 -0.314768
0.11106 0.196487 0.0103151 -0.0168932
0.11499 0.0012185 0.00997724 0.279026
0.115014 -0.194044 0.0155578 0.574839
0.111134 0.000856082 0.0270546 0.287098
0.111151 0.195582 0.0327965 0.00306895
0.115062 0.390219 0.0328579 -0.279089
0.122867 0.194644 0.0272761 0.0237739
0.12676 0.389364 0.0277516 -0.26018
0.134547 0.584079 0.022548 -0.543982
0.146228 0.388648 0.0116684 -0.244281
0.154001 0.193361 0.00678274 0.0520597
0.157869 -0.00185754 0.00782394 0.346875
0.157831 0.193152 0.0147614 0.0566694
0.161694 0.388059 0.0158948 -0.23132
0.169456 0.192714 0.0112684 0.0663341
0.17331 -0.00256763 0.0125951 0.362551
0.173259 0.192373 0.0198461 0.0738659
0.177106 -0.0030277 0.0213234 0.372744
0.177046 0.191785 0.0287783 0.0868598
0.180881 0.386483 0.0305155 -0.196606
0.188611 0.581155 0.0265834 -0.479509
0.200234 0.385668 0.0169932 -0.178568
0.207947 0.190307 0.0134218 0.119427
0.211753 0.385234 0.0158104 -0.168991
0.219458 0.18989 0.0124306 0.128637
0.223256 -0.00540795 0.0150033 0.425216
0.223148 -0.200739 0.0235076 0.72259
0.219133 -0.00595014 0.0379594 0.437398
0.219014 0.188615 0.0467074 0.156919
0.222786 -0.00714396 0.0498458 0.463963
0.222643 0.187239 0.059125 0.187399
0.226388 0.381468 0.062873 -0.0860619
0.234018 0.575635 0.0611518 -0.358264
0.24553 0.379699 0.0539865 -0.046943
0.253124 0.574007 0.0530476 -0.322116
0.264604 0.768335 0.0466053 -0.597609
0.279971 0.572593 0.0346531 -0.290618
0.291423 0.376995 0.0288408 0.0127896
0.298963 0.181471 0.0290966 0.314431
0.302592 0.376167 0.0353852 0.0310642
0.310116 0.570764 0.0360065 -0.250248
0.321531 0.375147 0.0310015 0.0535714
0.329034 0.569811 0.0320729 -0.229171
0.34043 0.76446 0.0274895 -0.511567
0.355719 0.568962 0.0172582 -0.21035
0.367099 0.373598 0.0130512 0.0877267
0.37457 0.178291 0.0148057 0.384499
0.378136 0.3732 0.0224957 0.0965203
0.3856 0.567992 0.0244261 -0.188981
0.39696 0.762756 0.0206465 -0.47386
0.412215 0.957581 0.0111693 -0.759964
0.431367 0.762307 -0.00403002 -0.463788
0.446613 0.957485 -0.0133058 -0.757738
0.465763 0.762549 -0.0284605 -0.469272
0.481014 0.567841 -0.037846 -0.185694
0.49237 0.763483 -0.0415599 -0.490071
0.50764 0.568971 -0.0513613 -0.21077
0.51902 0.37462 -0.0555767 0.0652786
0.526512 0.570493 -0.0542711 -0.244408
0.537922 0.766346 -0.0591593 -0.553704
0.553249 0.572103 -0.0702334 -0.280231
0.564691 0.768153 -0.075838 -0.594212
0.580054 0.574169 -0.0877222 -0.326349
0.591537 0.380399 -0.0942492 -0.062568
0.599145 0.186746 -0.0955006 0.198954
0.60288 0.383095 -0.0915215 -0.122262
0.610542 0.189395 -0.0939667 0.140202
0.61433 -0.00426434 -0.0911627 0.401824
0.614245 0.192024 -0.0831262 0.0818487
0.618085 0.388234 -0.0814892 -0.23586
0.62585 0.584419 -0.0862064 -0.553093
0.637538 0.390607 -0.0972683 -0.288768
0.64535 0.196997 -0.103044 -0.0282772
0.64929 0.00349221 -0.103609 0.230199
0.64936 0.19993 -0.0990052 -0.0932844
0.653359 0.00635658 -0.100871 0.166594
0.653486 -0.187188 -0.097539 0.425829
0.649742 0.00917081 -0.0890224 0.104061
0.649926 -0.18457 -0.0869412 0.367383
0.646234 0.0116728 -0.0795935 0.048602
0.646468 0.20784 -0.0786215 -0.268094
0.650624 0.0139235 -0.0839834 -0.00120767
0.650903 -0.1799 -0.0840075 0.263841
0.647305 -0.373729 -0.0787307 0.528889
0.63983 -0.177592 -0.0681529 0.212473
0.636278 -0.371677 -0.0639035 0.482903
